Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/20321       statement_list1 [88]
                0.00    0.00       1/20321       class_statement_list [118]
                0.00    0.00       1/20321       file_level_statement_list [97]
                0.00    0.00       2/20321       __fn__.4991 [139]
                0.00    0.00       2/20321       __fn__.4955 [134]
                0.00    0.00       2/20321       __fn__.5031 [59]
                0.00    0.00       3/20321       class_statement_list1 [121]
                0.00    0.00       4/20321       function_definition [133]
                0.00    0.00       4/20321       class_statement [125]
                0.00    0.00       7/20321       __fn__.4831 [127]
                0.00    0.00      10/20321       __fn__.4518 [122]
                0.00    0.00      10/20321       __fn__.4098 [126]
                0.00    0.00      10/20321       __fn__.5059 [78]
                0.00    0.00      11/20321       assignment_tuple [68]
                0.00    0.00      12/20321       relational_expression1 [53]
                0.00    0.00      14/20321       __fn__.4176 [128]
                0.00    0.00      18/20321       __fn__.3015 [32]
                0.00    0.00      25/20321       __fn__.4685 [110]
                0.00    0.00      30/20321       __fn__.3661 [24]
                0.00    0.00      50/20321       function_argument_list [89]
                0.00    0.00      54/20321       statement_list [77]
                0.00    0.00      60/20321       file_level_statement_list1 [99]
                0.00    0.00      78/20321       function_argument_list1 [96]
                0.00    0.00      81/20321       __fn__.2896 [117]
                0.00    0.00      82/20321       or_expression1 [46]
                0.00    0.00      96/20321       additive_expression1 <cycle 3> [52]
                0.00    0.00     120/20321       expression_statement [62]
                0.00    0.00     139/20321       __fn__.2961 [20]
                0.00    0.00     156/20321       __fn__.2912 [81]
                0.00    0.00     280/20321       anon_function [45]
                0.00    0.00     378/20321       __fn__.4389 [94]
                0.00    0.00     567/20321       tuple_expression [42]
                0.00    0.00     618/20321       tuple_expression1 [60]
                0.00    0.00     838/20321       __fn__.3621 [15]
                0.00    0.00     865/20321       __fn__.3937 [41]
                0.00    0.00    1634/20321       __fn__.3182 [23]
                0.00    0.00    1661/20321       or_expression [9]
                0.00    0.00    1691/20321       relational_expression [21]
                0.00    0.00    1691/20321       equality_expression [17]
                0.00    0.00    1691/20321       and_expression [13]
                0.00    0.00    1691/20321       xor_expression [10]
                0.00    0.00    1793/20321       additive_expression <cycle 3> [29]
                0.00    0.00    1799/20321       multiplicative_expression [38]
                0.00    0.00    2041/20321       postfix_expression1 [37]
[151]    0.0    0.00    0.00   20321         match_merge [151]
                0.00    0.00    2216/2216        match_rollback [177]
                0.00    0.00      87/88          expression_tree_delete [216]
-----------------------------------------------
                0.00    0.00    6491/19027       map_iterate <cycle 1> [178]
                0.00    0.00   12536/19027       map_lookup [2]
[152]    0.0    0.00    0.00   19027         node_edge_comparator [152]
-----------------------------------------------
                0.00    0.00    2307/15693       insert_in_new_table.2457 [397]
                0.00    0.00    2307/15693       resize_table [245]
                0.00    0.00   11079/15693       map_insert [14]
[153]    0.0    0.00    0.00   15693         map_insert_helper [153]
                0.00    0.00     544/181877      default_comparator [147]
-----------------------------------------------
                0.00    0.00       1/14895       vm_set_module [129]
                0.00    0.00       1/14895       vm_create [44]
                0.00    0.00       4/14895       operator_mult [257]
                0.00    0.00       4/14895       vm_maybe_initialize_and_execute <cycle 4> [69]
                0.00    0.00      29/14895       memory_graph_array_join [86]
                0.00    0.00      82/14895       memory_graph_array_set [91]
                0.00    0.00     142/14895       operator_sub [213]
                0.00    0.00     151/14895       operator_add [210]
                0.00    0.00     274/14895       memory_graph_tuple_add [70]
                0.00    0.00     289/14895       call_fn <cycle 4> [18]
                0.00    0.00     293/14895       vm_new_block [22]
                0.00    0.00     297/14895       memory_graph_array_push [58]
                0.00    0.00     297/14895       memory_graph_array_pop [67]
                0.00    0.00    2444/14895       memory_graph_array_dequeue [33]
                0.00    0.00    2482/14895       memory_graph_array_enqueue [28]
                0.00    0.00    8105/14895       vm_shift_ip [8]
[154]    0.0    0.00    0.00   14895         create_int [154]
-----------------------------------------------
                0.00    0.00       2/10322       __fn__.4991 [139]
                0.00    0.00       2/10322       __fn__.5031 [59]
                0.00    0.00       2/10322       __fn__.4518 [122]
                0.00    0.00       3/10322       __fn__.3621 [15]
                0.00    0.00       3/10322       __fn__.4098 [126]
                0.00    0.00       4/10322       function_definition [133]
                0.00    0.00       4/10322       __fn__.4831 [127]
                0.00    0.00       5/10322       assignment_tuple [68]
                0.00    0.00       5/10322       __fn__.4176 [128]
                0.00    0.00       6/10322       multiplicative_expression [38]
                0.00    0.00       6/10322       relational_expression1 [53]
                0.00    0.00       6/10322       __fn__.5059 [78]
                0.00    0.00       6/10322       module_create_file [34]
                0.00    0.00       9/10322       __fn__.3661 [24]
                0.00    0.00      10/10322       __fn__.4685 [110]
                0.00    0.00      21/10322       __fn__.3937 [41]
                0.00    0.00      39/10322       function_argument_list1 [96]
                0.00    0.00      52/10322       or_expression1 [46]
                0.00    0.00      64/10322       expression_statement [62]
                0.00    0.00      84/10322       __fn__.2896 [117]
                0.00    0.00      96/10322       additive_expression1 <cycle 3> [52]
                0.00    0.00      97/10322       __fn__.2961 [20]
                0.00    0.00     156/10322       __fn__.2912 [81]
                0.00    0.00     168/10322       anon_function [45]
                0.00    0.00     179/10322       __fn__.4389 [94]
                0.00    0.00     309/10322       tuple_expression1 [60]
                0.00    0.00     423/10322       __fn__.3015 [32]
                0.00    0.00     991/10322       __fn__.2863 [111]
                0.00    0.00    1348/10322       postfix_expression1 [37]
                0.00    0.00    1630/10322       __fn__.2832 [95]
                0.00    0.00    4592/10322       module_instruction [49]
[155]    0.0    0.00    0.00   10322         queue_remove [155]
-----------------------------------------------
                0.00    0.00     302/10056       module_instruction [49]
                0.00    0.00    9754/10056       map_iterate <cycle 1> [178]
[156]    0.0    0.00    0.00   10056         token_to_val [156]
-----------------------------------------------
                0.00    0.00    1704/9518        module_delete [141]
                0.00    0.00    7814/9518        module_ins [158]
[157]    0.0    0.00    0.00    9518         expando_get [157]
-----------------------------------------------
                0.00    0.00    7814/7814        execute <cycle 4> [6]
[158]    0.0    0.00    0.00    7814         module_ins [158]
                0.00    0.00    7814/9518        expando_get [157]
-----------------------------------------------
                0.00    0.00       1/6810        __fn__.4831 [127]
                0.00    0.00       2/6810        __fn__.4991 [139]
                0.00    0.00       2/6810        __fn__.4955 [134]
                0.00    0.00       3/6810        __fn__.3621 [15]
                0.00    0.00       5/6810        __fn__.4685 [110]
                0.00    0.00      39/6810        function_argument_list1 [96]
                0.00    0.00      65/6810        function_argument_list [89]
                0.00    0.00     389/6810        postfix_expression1 [37]
                0.00    0.00    3152/6810        __fn__.2961 [20]
                0.00    0.00    3152/6810        __fn__.3015 [32]
[159]    0.0    0.00    0.00    6810         string_literal [159]
-----------------------------------------------
                0.00    0.00    6491/6491        map_iterate <cycle 1> [178]
[160]    0.0    0.00    0.00    6491         serialize_module [160]
-----------------------------------------------
                0.00    0.00      29/6330        memory_graph_array_join [86]
                0.00    0.00     151/6330        execute_no_param <cycle 4> [11]
                0.00    0.00     156/6330        string_create [54]
                0.00    0.00     164/6330        memory_graph_array_set [91]
                0.00    0.00     297/6330        memory_graph_array_push [58]
                0.00    0.00     297/6330        memory_graph_array_pop [67]
                0.00    0.00     310/6330        obj_to_str <cycle 1> [102]
                0.00    0.00    2444/6330        memory_graph_array_dequeue [33]
                0.00    0.00    2482/6330        memory_graph_array_enqueue [28]
[161]    0.0    0.00    0.00    6330         array_size [161]
-----------------------------------------------
                0.00    0.00    5688/5688        tokenize_line [30]
[162]    0.0    0.00    0.00    5688         queue_last [162]
-----------------------------------------------
                0.00    0.00    5541/5541        tokenize_line [30]
[163]    0.0    0.00    0.00    5541         read_word [163]
-----------------------------------------------
                0.00    0.00    5541/5541        tokenize_line [30]
[164]    0.0    0.00    0.00    5541         resolve_type [164]
                0.00    0.00     366/371         ends_with [196]
                0.00    0.00     365/365         contains_char [197]
-----------------------------------------------
                0.00    0.00    5429/5429        tokenize_line [30]
[165]    0.0    0.00    0.00    5429         queue_add [165]
-----------------------------------------------
                0.00    0.00       6/5429        module_create_file [34]
                0.00    0.00     831/5429        expression_tree_delete [216]
                0.00    0.00    4592/5429        module_instruction [49]
[166]    0.0    0.00    0.00    5429         token_delete [166]
-----------------------------------------------
                0.00    0.00       8/4901        module_instruction [49]
                0.00    0.00    4893/4901        match_rollback [177]
[167]    0.0    0.00    0.00    4901         queue_add_front [167]
-----------------------------------------------
                0.00    0.00    1605/3766        __fn__.3015 [32]
                0.00    0.00    2161/3766        __fn__.2961 [20]
[168]    0.0    0.00    0.00    3766         length_expression [168]
-----------------------------------------------
                0.00    0.00       1/3208        load_fn [26]
                0.00    0.00    3207/3208        map_iterate <cycle 1> [178]
[169]    0.0    0.00    0.00    3208         codegen_file [169]
                0.00    0.00       1/1           codegen <cycle 2> [212]
                0.00    0.00       1/63          write_ins_int [220]
-----------------------------------------------
                0.00    0.00    3152/3152        __fn__.3182 [23]
[170]    0.0    0.00    0.00    3152         array_declaration [170]
-----------------------------------------------
                0.00    0.00    3152/3152        __fn__.2961 [20]
[171]    0.0    0.00    0.00    3152         identifier [171]
-----------------------------------------------
                0.00    0.00    1518/3152        __fn__.3182 [23]
                0.00    0.00    1634/3152        postfix_expression1 [37]
[172]    0.0    0.00    0.00    3152         module_statement [172]
-----------------------------------------------
                0.00    0.00       6/3152        unary_expression [131]
                0.00    0.00    1047/3152        __fn__.3937 [41]
                0.00    0.00    2099/3152        multiplicative_expression [38]
[173]    0.0    0.00    0.00    3152         postfix_expression [173]
-----------------------------------------------
                0.00    0.00    3152/3152        __fn__.3212 [43]
[174]    0.0    0.00    0.00    3152         primary_expression [174]
-----------------------------------------------
                0.00    0.00     514/2996        string_create [54]
                0.00    0.00    2482/2996        memory_graph_array_enqueue [28]
[175]    0.0    0.00    0.00    2996         array_enqueue [175]
-----------------------------------------------
                0.00    0.00    2444/2444        memory_graph_array_dequeue [33]
[176]    0.0    0.00    0.00    2444         array_dequeue [176]
-----------------------------------------------
                                1250             match_rollback [177]
                0.00    0.00    2216/2216        match_merge [151]
[177]    0.0    0.00    0.00    2216+1250    match_rollback [177]
                0.00    0.00    4893/4901        queue_add_front [167]
                                1250             match_rollback [177]
-----------------------------------------------
                                   3             obj_to_str <cycle 1> [102]
                0.00    0.00       2/2198        add_class.3155 [105]
                0.00    0.00       2/2198        vm_add_builtin [47]
                0.00    0.00       4/2198        module_delete [141]
                0.00    0.00       6/2198        add_class.3140 [109]
                0.00    0.00       6/2198        vm_add_module [100]
                0.00    0.00     674/2198        obj_delete_ptr [116]
                0.00    0.00    1408/2198        set_iterate [106]
[178]    0.0    0.00    0.00    2105         map_iterate <cycle 1> [178]
                0.00    0.00    9754/10056       token_to_val [156]
                0.00    0.00    6491/19027       node_edge_comparator [152]
                0.00    0.00    6491/6491        serialize_module [160]
                0.00    0.00    3207/3208        codegen_file [169]
                0.00    0.00       8/21          map_delete [229]
                0.00    0.00       8/8           memory_graph_print [239]
                                  48             tuple_print <cycle 1> [223]
-----------------------------------------------
                0.00    0.00       1/2034        strings_finalize [270]
                0.00    0.00       2/2034        memory_graph_delete [143]
                0.00    0.00       9/2034        set_delete [237]
                0.00    0.00     674/2034        obj_delete_ptr [116]
                0.00    0.00    1348/2034        delete_node_and_obj.2746 [103]
[179]    0.0    0.00    0.00    2034         map_finalize [179]
-----------------------------------------------
                0.00    0.00       1/2034        memory_graph_create [268]
                0.00    0.00       1/2034        set_init_default [269]
                0.00    0.00       1/2034        strings_init [271]
                0.00    0.00       3/2034        memory_graph_create_root_element [135]
                0.00    0.00       9/2034        set_create [236]
                0.00    0.00    2019/2034        memory_graph_new_node [65]
[180]    0.0    0.00    0.00    2034         map_init [180]
-----------------------------------------------
                0.00    0.00       4/1720        module_delete [141]
                0.00    0.00    1716/1720        module_load [50]
[181]    0.0    0.00    0.00    1720         expando_len [181]
-----------------------------------------------
                0.00    0.00    1704/1704        module_load [50]
[182]    0.0    0.00    0.00    1704         expando_append [182]
-----------------------------------------------
                0.00    0.00    1704/1704        module_delete [141]
[183]    0.0    0.00    0.00    1704         instruction_delete [183]
-----------------------------------------------
                0.00    0.00    1700/1700        module_instruction [49]
[184]    0.0    0.00    0.00    1700         op_type [184]
-----------------------------------------------
                0.00    0.00       1/1351        strings_finalize [270]
                0.00    0.00       2/1351        memory_graph_delete [143]
                0.00    0.00    1348/1351        delete_node_and_obj.2746 [103]
[185]    0.0    0.00    0.00    1351         set_finalize [185]
-----------------------------------------------
                0.00    0.00       1/1350        memory_graph_create [268]
                0.00    0.00       1/1350        strings_init [271]
                0.00    0.00       2/1350        memory_graph_create_root_element [135]
                0.00    0.00    1346/1350        memory_graph_new_node [65]
[186]    0.0    0.00    0.00    1350         set_init [186]
-----------------------------------------------
                0.00    0.00    1278/1278        execute_val_param [27]
[187]    0.0    0.00    0.00    1278         val_to_elt [187]
-----------------------------------------------
                0.00    0.00       6/977         __fn__.3661 [24]
                0.00    0.00     971/977         anon_function [45]
[188]    0.0    0.00    0.00     977         is_expression [188]
-----------------------------------------------
                0.00    0.00     696/696         string_comparator [64]
[189]    0.0    0.00    0.00     696         debugf [189]
-----------------------------------------------
                0.00    0.00     693/693         module_instruction [49]
[190]    0.0    0.00    0.00     693         instruction [190]
-----------------------------------------------
                0.00    0.00     674/674         set_remove [192]
[191]    0.0    0.00    0.00     674         map_remove [191]
                0.00    0.00     674/193657      default_hasher [146]
                0.00    0.00     674/181877      default_comparator [147]
-----------------------------------------------
                0.00    0.00     674/674         delete_node_and_obj.2746 [103]
[192]    0.0    0.00    0.00     674         set_remove [192]
                0.00    0.00     674/674         map_remove [191]
-----------------------------------------------
                0.00    0.00     654/654         module_instruction [49]
[193]    0.0    0.00    0.00     654         instruction_id [193]
-----------------------------------------------
                0.00    0.00     256/530         execute_val_param [27]
                0.00    0.00     274/530         memory_graph_tuple_add [70]
[194]    0.0    0.00    0.00     530         tuple_size [194]
-----------------------------------------------
                0.00    0.00      59/439         memory_graph_array_set [91]
                0.00    0.00     151/439         execute_no_param <cycle 4> [11]
                0.00    0.00     229/439         obj_to_str <cycle 1> [102]
[195]    0.0    0.00    0.00     439         array_get [195]
-----------------------------------------------
                0.00    0.00       5/371         load_fn [26]
                0.00    0.00     366/371         resolve_type [164]
[196]    0.0    0.00    0.00     371         ends_with [196]
-----------------------------------------------
                0.00    0.00     365/365         resolve_type [164]
[197]    0.0    0.00    0.00     365         contains_char [197]
-----------------------------------------------
                0.00    0.00       2/319         codegen_assignment_ext <cycle 2> [259]
                0.00    0.00       2/319         codegen_function <cycle 2> [246]
                0.00    0.00       2/319         codegen_anon_function <cycle 2> [238]
                0.00    0.00       4/319         codegen_import [264]
                0.00    0.00       7/319         codegen_function_args [244]
                0.00    0.00      17/319         codegen_assignment <cycle 2> [228]
                0.00    0.00      73/319         codegen_postfix1 <cycle 2> [218]
                0.00    0.00     212/319         codegen <cycle 2> [212]
[198]    0.0    0.00    0.00     319         write_ins [198]
-----------------------------------------------
                0.00    0.00     302/302         module_instruction [49]
[199]    0.0    0.00    0.00     302         instruction_val [199]
-----------------------------------------------
                0.00    0.00       1/298         vm_add_builtin [47]
                0.00    0.00       3/298         vm_add_module [100]
                0.00    0.00       4/298         create_module [104]
                0.00    0.00     290/298         vm_maybe_initialize_and_execute <cycle 4> [69]
[200]    0.0    0.00    0.00     298         module_name [200]
-----------------------------------------------
                0.00    0.00     297/297         memory_graph_array_pop [67]
[201]    0.0    0.00    0.00     297         array_pop [201]
-----------------------------------------------
                0.00    0.00     297/297         memory_graph_array_push [58]
[202]    0.0    0.00    0.00     297         array_push [202]
-----------------------------------------------
                0.00    0.00     290/290         vm_maybe_initialize_and_execute <cycle 4> [69]
[203]    0.0    0.00    0.00     290         is_true [203]
-----------------------------------------------
                0.00    0.00     274/274         memory_graph_tuple_add [70]
[204]    0.0    0.00    0.00     274         tuple_add [204]
-----------------------------------------------
                0.00    0.00     256/256         execute_val_param [27]
[205]    0.0    0.00    0.00     256         tuple_get [205]
-----------------------------------------------
                0.00    0.00       2/227         codegen_assignment_ext <cycle 2> [259]
                0.00    0.00       3/227         codegen_assignment <cycle 2> [228]
                0.00    0.00       5/227         codegen_function <cycle 2> [246]
                0.00    0.00       8/227         codegen_function_args [244]
                0.00    0.00       8/227         codegen_anon_function <cycle 2> [238]
                0.00    0.00      24/227         codegen_tuple <cycle 2> [234]
                0.00    0.00      77/227         codegen_postfix1 <cycle 2> [218]
                0.00    0.00     100/227         codegen <cycle 2> [212]
[206]    0.0    0.00    0.00     227         write_ins_no_arg [206]
-----------------------------------------------
                0.00    0.00     206/206         create_obj_of_class [40]
[207]    0.0    0.00    0.00     206         array_create [207]
-----------------------------------------------
                0.00    0.00     206/206         delete_node_and_obj.2746 [103]
[208]    0.0    0.00    0.00     206         array_delete [208]
-----------------------------------------------
                0.00    0.00      18/197         tuple_print <cycle 1> [223]
                0.00    0.00      49/197         array_print <cycle 1> [233]
                0.00    0.00      65/197         execute_str_param [63]
                0.00    0.00      65/197         execute_no_param <cycle 4> [11]
[209]    0.0    0.00    0.00     197         elt_to_str [209]
-----------------------------------------------
                0.00    0.00     155/155         execute_no_param <cycle 4> [11]
[210]    0.0    0.00    0.00     155         operator_add [210]
                0.00    0.00     151/14895       create_int [154]
                0.00    0.00       4/17          create_float [232]
-----------------------------------------------
                0.00    0.00       2/154         class_init [90]
                0.00    0.00       3/154         vm_create [44]
                0.00    0.00     149/154         vm_lookup [36]
[211]    0.0    0.00    0.00     154         create_none [211]
-----------------------------------------------
                                 386             codegen <cycle 2> [212]
                                   1             codegen_assignment_ext <cycle 2> [259]
                                   1             codegen_class <cycle 2> [266]
                                   5             codegen_function <cycle 2> [246]
                                   8             codegen_for <cycle 2> [263]
                                   8             codegen_if <cycle 2> [260]
                                  13             codegen_anon_function <cycle 2> [238]
                                  24             codegen_tuple <cycle 2> [234]
                                  25             codegen_assignment <cycle 2> [228]
                                  66             codegen_postfix1 <cycle 2> [218]
                0.00    0.00       1/1           codegen_file [169]
[212]    0.0    0.00    0.00     152+386     codegen <cycle 2> [212]
                0.00    0.00     212/319         write_ins [198]
                0.00    0.00     100/227         write_ins_no_arg [206]
                0.00    0.00      33/63          write_ins_int [220]
                0.00    0.00       6/6           codegen_function_args [244]
                0.00    0.00       2/2           codegen_import [264]
                0.00    0.00       1/21          append [227]
                                  82             codegen_postfix1 <cycle 2> [218]
                                  21             codegen_assignment <cycle 2> [228]
                                  11             codegen_tuple <cycle 2> [234]
                                   8             codegen_anon_function <cycle 2> [238]
                                   5             codegen_function <cycle 2> [246]
                                   3             codegen_if <cycle 2> [260]
                                   2             codegen_for <cycle 2> [263]
                                   1             codegen_class <cycle 2> [266]
                                 386             codegen <cycle 2> [212]
-----------------------------------------------
                0.00    0.00     147/147         execute_no_param <cycle 4> [11]
[213]    0.0    0.00    0.00     147         operator_sub [213]
                0.00    0.00     142/14895       create_int [154]
                0.00    0.00       5/17          create_float [232]
-----------------------------------------------
                0.00    0.00     117/117         create_tuple [61]
[214]    0.0    0.00    0.00     117         tuple_create [214]
-----------------------------------------------
                0.00    0.00     117/117         delete_node_and_obj.2746 [103]
[215]    0.0    0.00    0.00     117         tuple_delete [215]
-----------------------------------------------
                                 372             expression_tree_delete [216]
                0.00    0.00       1/88          load_fn [26]
                0.00    0.00      87/88          match_merge [151]
[216]    0.0    0.00    0.00      88+372     expression_tree_delete [216]
                0.00    0.00     831/5429        token_delete [166]
                                 372             expression_tree_delete [216]
-----------------------------------------------
                0.00    0.00      82/82          memory_graph_array_set [91]
[217]    0.0    0.00    0.00      82         array_set [217]
-----------------------------------------------
                                  82             codegen <cycle 2> [212]
[218]    0.0    0.00    0.00      82         codegen_postfix1 <cycle 2> [218]
                0.00    0.00      77/227         write_ins_no_arg [206]
                0.00    0.00      73/319         write_ins [198]
                                  66             codegen <cycle 2> [212]
-----------------------------------------------
                0.00    0.00      78/78          tokenize_line [30]
[219]    0.0    0.00    0.00      78         read_string [219]
-----------------------------------------------
                0.00    0.00       1/63          codegen_file [169]
                0.00    0.00       4/63          codegen_for <cycle 2> [263]
                0.00    0.00       5/63          codegen_function <cycle 2> [246]
                0.00    0.00       5/63          codegen_if <cycle 2> [260]
                0.00    0.00       7/63          codegen_function_args [244]
                0.00    0.00       8/63          codegen_anon_function <cycle 2> [238]
                0.00    0.00      33/63          codegen <cycle 2> [212]
[220]    0.0    0.00    0.00      63         write_ins_int [220]
-----------------------------------------------
                0.00    0.00       1/62          file_level_statement_list [97]
                0.00    0.00      61/62          file_level_statement_list1 [99]
[221]    0.0    0.00    0.00      62         primary_expression_no_constants [221]
-----------------------------------------------
                0.00    0.00      58/58          memory_graph_array_join [86]
[222]    0.0    0.00    0.00      58         array_append [222]
-----------------------------------------------
                                   8             obj_to_str <cycle 1> [102]
                                  48             map_iterate <cycle 1> [178]
[223]    0.0    0.00    0.00      56         tuple_print <cycle 1> [223]
                0.00    0.00      18/197         elt_to_str [209]
                                   2             obj_to_str <cycle 1> [102]
-----------------------------------------------
                0.00    0.00      51/51          module_instruction [49]
[224]    0.0    0.00    0.00      51         instruction_str [224]
-----------------------------------------------
                0.00    0.00      51/51          module_instruction [49]
[225]    0.0    0.00    0.00      51         string_copy_range [225]
-----------------------------------------------
                0.00    0.00      22/22          module_instruction [49]
[226]    0.0    0.00    0.00      22         value_negate [226]
-----------------------------------------------
                0.00    0.00       1/21          codegen <cycle 2> [212]
                0.00    0.00       2/21          codegen_for <cycle 2> [263]
                0.00    0.00       5/21          codegen_function <cycle 2> [246]
                0.00    0.00       5/21          codegen_if <cycle 2> [260]
                0.00    0.00       8/21          codegen_anon_function <cycle 2> [238]
[227]    0.0    0.00    0.00      21         append [227]
-----------------------------------------------
                                  21             codegen <cycle 2> [212]
[228]    0.0    0.00    0.00      21         codegen_assignment <cycle 2> [228]
                0.00    0.00      17/319         write_ins [198]
                0.00    0.00       3/227         write_ins_no_arg [206]
                                  25             codegen <cycle 2> [212]
                                   3             codegen_assignment_ext <cycle 2> [259]
-----------------------------------------------
                0.00    0.00       1/21          parse_file [98]
                0.00    0.00       8/21          map_iterate <cycle 1> [178]
                0.00    0.00      12/21          module_delete [141]
[229]    0.0    0.00    0.00      21         map_delete [229]
-----------------------------------------------
                0.00    0.00       8/20          module_instruction [49]
                0.00    0.00      12/20          module_create_file [34]
[230]    0.0    0.00    0.00      20         map_create [230]
-----------------------------------------------
                0.00    0.00       4/20          module_load [50]
                0.00    0.00      16/20          module_instruction [49]
[231]    0.0    0.00    0.00      20         noop_instruction [231]
-----------------------------------------------
                0.00    0.00       4/17          operator_add [210]
                0.00    0.00       5/17          operator_sub [213]
                0.00    0.00       8/17          operator_div [240]
[232]    0.0    0.00    0.00      17         create_float [232]
-----------------------------------------------
                                  12             obj_to_str <cycle 1> [102]
[233]    0.0    0.00    0.00      12         array_print <cycle 1> [233]
                0.00    0.00      49/197         elt_to_str [209]
                                   6             obj_to_str <cycle 1> [102]
-----------------------------------------------
                                  13             codegen_tuple <cycle 2> [234]
                                  11             codegen <cycle 2> [212]
[234]    0.0    0.00    0.00      11+13      codegen_tuple <cycle 2> [234]
                0.00    0.00      24/227         write_ins_no_arg [206]
                                  24             codegen <cycle 2> [212]
                                  13             codegen_tuple <cycle 2> [234]
-----------------------------------------------
                0.00    0.00       1/9           parse_file [98]
                0.00    0.00       8/9           module_create_file [34]
[235]    0.0    0.00    0.00       9         queue_init [235]
-----------------------------------------------
                0.00    0.00       1/9           alloc_init [265]
                0.00    0.00       8/9           module_create_file [34]
[236]    0.0    0.00    0.00       9         set_create [236]
                0.00    0.00       9/2034        map_init [180]
-----------------------------------------------
                0.00    0.00       1/9           alloc_finalize [142]
                0.00    0.00       8/9           module_delete [141]
[237]    0.0    0.00    0.00       9         set_delete [237]
                0.00    0.00       9/2034        map_finalize [179]
-----------------------------------------------
                                   8             codegen <cycle 2> [212]
[238]    0.0    0.00    0.00       8         codegen_anon_function <cycle 2> [238]
                0.00    0.00       8/8           write_anon_label [242]
                0.00    0.00       8/227         write_ins_no_arg [206]
                0.00    0.00       8/63          write_ins_int [220]
                0.00    0.00       8/21          append [227]
                0.00    0.00       8/8           write_ins_anon [243]
                0.00    0.00       2/319         write_ins [198]
                                  13             codegen <cycle 2> [212]
-----------------------------------------------
                0.00    0.00       8/8           map_iterate <cycle 1> [178]
[239]    0.0    0.00    0.00       8         memory_graph_print [239]
-----------------------------------------------
                0.00    0.00       8/8           execute_no_param <cycle 4> [11]
[240]    0.0    0.00    0.00       8         operator_div [240]
                0.00    0.00       8/17          create_float [232]
-----------------------------------------------
                0.00    0.00       8/8           module_instruction [49]
[241]    0.0    0.00    0.00       8         queue_remove_last [241]
-----------------------------------------------
                0.00    0.00       8/8           codegen_anon_function <cycle 2> [238]
[242]    0.0    0.00    0.00       8         write_anon_label [242]
-----------------------------------------------
                0.00    0.00       8/8           codegen_anon_function <cycle 2> [238]
[243]    0.0    0.00    0.00       8         write_ins_anon [243]
-----------------------------------------------
                0.00    0.00       6/6           codegen <cycle 2> [212]
[244]    0.0    0.00    0.00       6         codegen_function_args [244]
                0.00    0.00       8/227         write_ins_no_arg [206]
                0.00    0.00       7/63          write_ins_int [220]
                0.00    0.00       7/319         write_ins [198]
-----------------------------------------------
                0.00    0.00       6/6           map_insert [14]
[245]    0.0    0.00    0.00       6         resize_table [245]
                0.00    0.00    2307/15693       map_insert_helper [153]
-----------------------------------------------
                                   5             codegen <cycle 2> [212]
[246]    0.0    0.00    0.00       5         codegen_function <cycle 2> [246]
                0.00    0.00       5/5           write_label [251]
                0.00    0.00       5/227         write_ins_no_arg [206]
                0.00    0.00       5/63          write_ins_int [220]
                0.00    0.00       5/21          append [227]
                0.00    0.00       2/319         write_ins [198]
                                   5             codegen <cycle 2> [212]
-----------------------------------------------
                0.00    0.00       1/5           __fn__.5059 [78]
                0.00    0.00       4/5           function_definition [133]
[247]    0.0    0.00    0.00       5         compound_statement [247]
-----------------------------------------------
                0.00    0.00       1/5           load_fn [26]
                0.00    0.00       1/5           file_info [140]
                0.00    0.00       3/5           module_create [39]
[248]    0.0    0.00    0.00       5         file_fn [248]
-----------------------------------------------
                0.00    0.00       1/5           load_fn [26]
                0.00    0.00       4/5           module_delete [141]
[249]    0.0    0.00    0.00       5         file_info_delete [249]
-----------------------------------------------
                0.00    0.00       1/5           parse_file [98]
                0.00    0.00       4/5           module_load [50]
[250]    0.0    0.00    0.00       5         queue_deep_delete [250]
-----------------------------------------------
                0.00    0.00       5/5           codegen_function <cycle 2> [246]
[251]    0.0    0.00    0.00       5         write_label [251]
-----------------------------------------------
                0.00    0.00       4/4           module_load [50]
[252]    0.0    0.00    0.00       4         expando__ [252]
-----------------------------------------------
                0.00    0.00       4/4           module_delete [141]
[253]    0.0    0.00    0.00       4         expando_delete [253]
-----------------------------------------------
                0.00    0.00       4/4           module_create_file [34]
[254]    0.0    0.00    0.00       4         file_info_file [254]
-----------------------------------------------
                0.00    0.00       1/4           vm_add_builtin [47]
                0.00    0.00       3/4           vm_add_module [100]
[255]    0.0    0.00    0.00       4         module_classes [255]
-----------------------------------------------
                0.00    0.00       1/4           vm_add_builtin [47]
                0.00    0.00       3/4           vm_add_module [100]
[256]    0.0    0.00    0.00       4         module_refs [256]
-----------------------------------------------
                0.00    0.00       4/4           execute_no_param <cycle 4> [11]
[257]    0.0    0.00    0.00       4         operator_mult [257]
                0.00    0.00       4/14895       create_int [154]
-----------------------------------------------
                0.00    0.00       4/4           module_load [50]
[258]    0.0    0.00    0.00       4         queue_shallow_delete [258]
-----------------------------------------------
                                   3             codegen_assignment <cycle 2> [228]
[259]    0.0    0.00    0.00       3         codegen_assignment_ext <cycle 2> [259]
                0.00    0.00       2/227         write_ins_no_arg [206]
                0.00    0.00       2/319         write_ins [198]
